id,tipo,ano_registo,caixa,potencia,km,combustivel,marca,com_danos
66091,compacto,2005,manual,75,100400,gasolina,renault,nao
70757,limousine,2010,manual,122,60900,gasolina,volkswagen,nao
62591,carrinha,2002,manual,125,150900,gasolina,opel,nao
66369,suv,2012,automatica,239,60900,diesel,audi,nao
89953,carrinha,2002,automatica,102,150500,diesel,volkswagen,nao
29032,coupe,2009,automatica,190,150300,diesel,audi,nao
38333,carrinha,2000,automatica,190,150100,diesel,outra,nao
50251,limousine,2007,manual,101,150700,gasolina,ford,nao
33938,compacto,2005,manual,101,150000,diesel,opel,nao
9714,limousine,2006,automatica,218,150500,gasolina,bmw,nao
26117,cabrio,2003,manual,136,150400,gasolina,peugeot,nao
47971,limousine,2000,manual,86,151000,gasolina,outra,nao
68889,compacto,2006,manual,68,151000,diesel,outra,nao
71155,suv,2002,manual,124,150300,gasolina,ford,sim
15575,kombi,2005,automatica,166,150500,diesel,bmw,nao
2125,compacto,2010,manual,78,101000,gasolina,fiat,nao
85488,kombi,2007,manual,150,150300,gasolina,bmw,nao
67614,compacto,2004,manual,60,125700,gasolina,ford,sim
34471,limousine,2007,manual,68,70300,gasolina,peugeot,sim
11179,compacto,2000,manual,116,150400,gasolina,volkswagen,nao
13941,carrinha,2013,automatica,105,150300,diesel,volkswagen,nao
75637,kombi,2003,manual,121,150700,diesel,outra,nao
74611,carrinha,2005,manual,126,125400,gasolina,outra,sim
86970,kombi,2001,manual,125,150200,diesel,mercedes_benz,nao
12793,coupe,2008,manual,109,80800,diesel,outra,nao
43281,compacto,2011,manual,122,60200,gasolina,outra,nao
13982,kombi,2000,manual,114,150100,gasolina,outra,nao
29015,limousine,2003,manual,179,150200,gasolina,outra,nao
95898,compacto,2000,manual,60,150700,gasolina,ford,nao
71522,cabrio,2014,manual,86,30800,gasolina,fiat,nao
26160,cabrio,2001,manual,170,150000,gasolina,bmw,nao
85500,limousine,2000,manual,150,151000,gasolina,bmw,nao
38338,compacto,2009,manual,90,150200,gasolina,opel,nao
13040,kombi,2000,manual,75,150200,gasolina,opel,nao
55847,limousine,2010,manual,160,125200,gasolina,volkswagen,nao
73095,carrinha,2012,manual,140,100700,gasolina,volkswagen,nao
28101,kombi,2007,manual,170,151000,diesel,audi,sim
38764,kombi,2005,manual,136,150200,diesel,peugeot,nao
88950,limousine,2004,manual,90,150700,gasolina,opel,nao
95717,compacto,2006,manual,60,70700,gasolina,outra,nao
36752,carrinha,2007,manual,115,150200,gasolina,ford,nao
86759,compacto,2008,manual,64,80600,gasolina,volkswagen,nao
73701,compacto,2001,manual,60,150400,gasolina,renault,nao
48694,compacto,2006,manual,102,150800,gasolina,volkswagen,nao
52331,cabrio,2000,manual,101,151000,gasolina,volkswagen,nao
73628,kombi,2002,manual,115,150800,gasolina,volkswagen,nao
87416,outro,2013,automatica,8,40100,outro,renault,nao
11656,kombi,2010,manual,105,150900,diesel,outra,nao
44174,kombi,2008,manual,130,150700,diesel,renault,nao
37174,limousine,2001,manual,110,150600,gasolina,bmw,sim
78433,carrinha,2002,manual,116,150700,gasolina,opel,nao
16787,carrinha,2013,manual,140,60800,gasolina,opel,nao
63346,limousine,2008,manual,155,125700,gasolina,outra,nao
55781,kombi,2003,manual,163,150500,gasolina,mercedes_benz,nao
72762,kombi,2007,manual,105,150000,gasolina,opel,nao
11926,compacto,2001,manual,101,150000,gasolina,volkswagen,nao
32718,compacto,2007,manual,75,150900,gasolina,outra,nao
61441,limousine,2009,automatica,206,125600,diesel,outra,sim
54237,kombi,2010,automatica,197,125000,diesel,bmw,nao
55980,compacto,2002,manual,41,150700,diesel,outra,nao
84584,limousine,2002,manual,102,150900,gasolina,audi,nao
47630,suv,2010,manual,140,125500,diesel,volkswagen,nao
71063,compacto,2003,manual,109,150900,gasolina,peugeot,nao
33644,compacto,2001,manual,60,150900,gasolina,fiat,sim
15852,carrinha,2015,automatica,110,30900,diesel,volkswagen,nao
95913,limousine,2003,manual,143,150700,gasolina,bmw,nao
86788,cabrio,2012,manual,156,40900,gasolina,peugeot,nao
45207,limousine,2006,manual,145,151000,gasolina,ford,sim
4304,carrinha,2013,manual,126,50000,diesel,outra,nao
87210,limousine,2010,manual,102,101000,gasolina,volkswagen,nao
89193,coupe,2008,manual,120,150600,diesel,opel,nao
35946,limousine,2010,manual,140,150000,diesel,volkswagen,nao
38046,carrinha,2000,manual,110,150000,diesel,outra,nao
29471,compacto,2005,automatica,61,60600,gasolina,outra,nao
10967,limousine,2002,manual,150,150200,diesel,outra,nao
76236,compacto,2003,manual,64,150100,gasolina,volkswagen,nao
81150,compacto,2004,manual,84,150500,gasolina,outra,nao
78272,carrinha,2009,manual,136,150300,diesel,outra,nao
79314,kombi,2002,manual,125,150900,gasolina,ford,nao
71343,kombi,2008,manual,163,151000,diesel,bmw,nao
34095,kombi,2001,manual,73,150200,gasolina,fiat,nao
18869,limousine,2004,manual,150,150200,diesel,bmw,sim
3522,coupe,2003,manual,163,150500,gasolina,mercedes_benz,nao
61839,limousine,2009,manual,122,150300,diesel,outra,nao
85510,compacto,2011,manual,68,125400,gasolina,peugeot,nao
38087,carrinha,2007,manual,131,80600,diesel,volkswagen,nao
77867,limousine,2008,manual,122,150500,gasolina,volkswagen,nao
62603,compacto,2011,manual,73,50800,gasolina,renault,nao
71786,carrinha,2008,manual,140,150100,gasolina,volkswagen,nao
29190,compacto,2008,manual,101,50700,gasolina,renault,nao
22373,kombi,2001,automatica,170,150700,gasolina,bmw,nao
7461,kombi,2008,automatica,218,150000,gasolina,bmw,nao
22196,carrinha,2004,manual,115,150500,diesel,outra,nao
55271,compacto,2011,manual,86,90100,gasolina,volkswagen,nao
9001,limousine,2007,manual,140,150100,diesel,volkswagen,nao
22790,carrinha,2004,manual,85,150500,diesel,volkswagen,nao
85282,kombi,2002,automatica,192,151000,gasolina,bmw,nao
18609,limousine,2008,automatica,184,70200,gasolina,mercedes_benz,nao
10622,limousine,2008,automatica,207,80500,diesel,outra,nao
13499,limousine,2011,manual,116,125200,diesel,bmw,nao
62241,cabrio,2003,automatica,231,150100,gasolina,bmw,nao
64323,kombi,2002,automatica,170,150600,diesel,mercedes_benz,nao
33445,kombi,2002,manual,102,150100,gasolina,outra,nao
21546,compacto,2011,manual,133,40000,gasolina,renault,nao
14189,carrinha,2004,manual,88,150900,diesel,volkswagen,sim
29530,kombi,2011,manual,109,90700,gasolina,outra,nao
76411,limousine,2008,manual,170,125000,diesel,outra,nao
30351,compacto,2001,manual,60,150200,gasolina,fiat,nao
21127,compacto,2000,manual,60,150500,gasolina,volkswagen,sim
61556,compacto,2011,automatica,52,30800,gasolina,outra,nao
54747,limousine,2006,manual,109,150000,diesel,peugeot,nao
60110,cabrio,2006,manual,120,150300,diesel,renault,nao
27613,limousine,2000,automatica,224,150800,gasolina,mercedes_benz,nao
4791,compacto,2006,manual,68,150300,diesel,peugeot,nao
65505,compacto,2005,manual,60,150900,gasolina,opel,nao
71709,carrinha,2015,manual,111,30700,diesel,outra,nao
85352,limousine,2013,automatica,156,51000,gasolina,mercedes_benz,nao
65774,coupe,2001,manual,150,150800,gasolina,bmw,nao
56815,limousine,2013,automatica,140,125300,diesel,volkswagen,nao
43283,carrinha,2007,manual,174,150200,diesel,volkswagen,nao
55355,compacto,2000,manual,75,150200,gasolina,volkswagen,nao
13571,kombi,2000,manual,107,150300,gasolina,renault,nao
88756,suv,2010,manual,150,50400,gasolina,outra,nao
34534,compacto,2005,automatica,95,150100,gasolina,outra,nao
65625,limousine,2005,automatica,224,150000,diesel,audi,nao
36143,carrinha,2009,manual,140,50200,gasolina,volkswagen,nao
910,carrinha,2007,manual,95,80100,gasolina,fiat,nao
24611,compacto,2009,manual,75,150000,gasolina,outra,nao
84861,kombi,2009,manual,110,150700,diesel,ford,nao
19093,compacto,2000,manual,63,90100,gasolina,renault,sim
86875,cabrio,2007,manual,163,125400,gasolina,audi,nao
83299,limousine,2005,manual,116,151000,diesel,outra,nao
69242,limousine,2008,automatica,163,150400,diesel,bmw,nao
13531,compacto,2013,manual,60,50700,gasolina,volkswagen,nao
6280,limousine,2007,manual,200,150100,gasolina,volkswagen,nao
80367,kombi,2009,automatica,200,150200,diesel,outra,nao
7630,coupe,2000,automatica,115,150600,gasolina,opel,nao
18043,limousine,2011,automatica,184,125100,diesel,bmw,nao
18658,carrinha,2011,manual,146,80600,gasolina,outra,nao
85341,kombi,2004,automatica,163,150500,diesel,audi,nao
31533,kombi,2005,manual,131,150200,diesel,audi,nao
61794,compacto,2000,manual,60,150700,gasolina,volkswagen,nao
59529,limousine,2005,manual,109,150900,gasolina,outra,nao
88558,limousine,2007,manual,105,150600,diesel,volkswagen,nao
91419,limousine,2001,manual,82,150600,gasolina,fiat,nao
56608,carrinha,2007,manual,109,125100,gasolina,outra,nao
22677,suv,2010,manual,170,150400,diesel,volkswagen,nao
43447,carrinha,2004,manual,90,80900,gasolina,opel,nao
50597,limousine,2003,automatica,102,151000,gasolina,mercedes_benz,nao
20743,compacto,2003,manual,75,150300,gasolina,peugeot,nao
90183,limousine,2009,manual,160,80200,gasolina,audi,nao
91607,limousine,2000,manual,101,100800,gasolina,opel,nao
5511,kombi,2013,manual,140,100200,diesel,volkswagen,sim
43724,carrinha,2007,manual,177,150800,diesel,outra,nao
60753,compacto,2002,manual,60,150600,gasolina,volkswagen,nao
58450,kombi,2000,automatica,150,150700,diesel,audi,nao
49645,compacto,2004,manual,60,90200,gasolina,outra,nao
87008,compacto,2008,manual,69,150900,gasolina,outra,nao
35374,compacto,2003,manual,50,150000,gasolina,outra,nao
81360,kombi,2007,automatica,75,70100,gasolina,outra,nao
47097,carrinha,2013,manual,105,150700,diesel,volkswagen,nao
46092,carrinha,2006,manual,105,151000,diesel,volkswagen,nao
44954,carrinha,2000,automatica,102,150600,diesel,volkswagen,nao
93538,compacto,2013,manual,86,30300,gasolina,audi,nao
28052,suv,2005,automatica,250,150600,diesel,mercedes_benz,nao
55638,limousine,2006,manual,136,90300,diesel,ford,nao
95148,limousine,2011,manual,170,50600,gasolina,outra,nao
66524,compacto,2000,manual,75,126000,gasolina,renault,sim
50989,compacto,2007,manual,80,125000,gasolina,volkswagen,sim
15064,coupe,2000,manual,90,150200,gasolina,opel,sim
17202,carrinha,2000,manual,102,150700,diesel,volkswagen,nao
68615,kombi,2003,manual,155,150300,diesel,audi,sim
79551,limousine,2003,manual,75,150000,gasolina,ford,nao
64582,cabrio,2002,manual,170,125900,gasolina,bmw,nao
71353,carrinha,2006,manual,131,150900,diesel,volkswagen,nao
87978,kombi,2001,automatica,163,150300,gasolina,mercedes_benz,nao
84380,cabrio,2012,manual,86,60900,gasolina,fiat,nao
23965,compacto,2010,manual,54,150400,gasolina,volkswagen,nao
99580,compacto,2013,manual,77,40900,gasolina,fiat,nao
17607,compacto,2004,manual,69,151000,diesel,fiat,nao
33377,compacto,2000,manual,90,125600,diesel,mercedes_benz,nao
49743,limousine,2007,automatica,207,150200,diesel,outra,nao
84636,limousine,2005,manual,109,150000,diesel,peugeot,nao
27164,coupe,2008,manual,200,100500,gasolina,audi,nao
8588,carrinha,2009,manual,105,90400,gasolina,opel,sim
19487,limousine,2006,automatica,150,150200,diesel,mercedes_benz,nao
36399,kombi,2009,manual,140,150400,diesel,volkswagen,nao
56780,limousine,2007,automatica,190,150300,diesel,mercedes_benz,nao
11247,kombi,2005,manual,131,150700,diesel,ford,sim
19461,compacto,2014,manual,69,60500,outro,opel,nao
51181,limousine,2001,manual,170,150800,gasolina,bmw,nao
99573,limousine,2001,manual,116,80200,gasolina,volkswagen,nao
67022,coupe,2004,manual,167,150900,gasolina,outra,nao
69623,kombi,2011,automatica,184,70000,diesel,bmw,nao
68504,limousine,2011,manual,143,90700,diesel,bmw,nao
31703,limousine,2008,manual,120,100300,gasolina,outra,nao
86581,carrinha,2001,manual,82,100700,gasolina,outra,nao
90568,compacto,2001,manual,58,150900,gasolina,opel,nao
29564,carrinha,2010,manual,101,150200,diesel,opel,sim
3628,limousine,2002,manual,75,150500,gasolina,volkswagen,sim
32282,limousine,2002,manual,129,150800,gasolina,mercedes_benz,nao
36574,limousine,2000,manual,75,151000,gasolina,renault,nao
65152,carrinha,2003,manual,90,150000,diesel,outra,nao
85090,compacto,2010,manual,54,125800,gasolina,fiat,nao
23246,suv,2002,manual,83,125800,gasolina,outra,nao
35205,limousine,2000,manual,75,151000,gasolina,volkswagen,nao
2188,carrinha,2003,manual,125,150400,gasolina,opel,nao
59497,limousine,2004,manual,69,150900,diesel,fiat,nao
23317,limousine,2011,automatica,136,90200,diesel,mercedes_benz,nao
44158,limousine,2010,manual,143,150900,diesel,audi,nao
34823,compacto,2014,manual,69,51000,gasolina,opel,nao
44669,suv,2007,automatica,145,150000,diesel,outra,nao
75738,compacto,2004,manual,75,125800,gasolina,renault,nao
20907,kombi,2008,manual,231,151000,diesel,bmw,nao
56770,kombi,2007,manual,105,150200,diesel,audi,nao
29391,kombi,2005,manual,131,150700,diesel,audi,nao
70429,limousine,2005,manual,75,80900,gasolina,volkswagen,nao
17922,carrinha,2002,manual,150,150300,gasolina,outra,nao
87207,kombi,2006,manual,140,150600,diesel,audi,nao
71504,kombi,2003,manual,75,150200,gasolina,volkswagen,nao
39461,carrinha,2005,manual,148,125100,diesel,ford,nao
64328,compacto,2009,manual,69,90900,gasolina,ford,nao
28497,coupe,2002,manual,179,150700,gasolina,audi,nao
47562,limousine,2007,manual,163,150100,diesel,bmw,nao
91085,limousine,2010,manual,143,61000,gasolina,bmw,nao
25892,limousine,2011,manual,122,70300,gasolina,bmw,nao
4741,carrinha,2001,automatica,147,150800,outro,opel,sim
78569,limousine,2007,automatica,122,125500,diesel,mercedes_benz,nao
47576,kombi,2012,manual,170,150000,diesel,audi,nao
41499,kombi,2000,automatica,92,125100,gasolina,volkswagen,nao
15359,kombi,2000,manual,165,150700,gasolina,audi,nao
79328,suv,2007,manual,141,100100,gasolina,outra,nao
5512,kombi,2007,manual,75,150800,diesel,volkswagen,nao
96945,limousine,2004,automatica,169,125900,gasolina,outra,nao
62969,kombi,2010,manual,170,90800,gasolina,bmw,nao
32219,coupe,2000,manual,193,150900,gasolina,bmw,nao
31621,compacto,2010,manual,75,60000,gasolina,renault,nao
8597,kombi,2001,manual,110,150700,diesel,volkswagen,nao
61540,compacto,2009,manual,120,50000,gasolina,outra,nao
57505,coupe,2000,automatica,218,150900,gasolina,mercedes_benz,nao
48344,limousine,2013,manual,122,80300,gasolina,volkswagen,nao
69750,compacto,2006,manual,75,125500,gasolina,outra,nao
97385,kombi,2009,manual,143,150100,gasolina,bmw,sim
58665,limousine,2010,manual,68,150400,diesel,peugeot,sim
35682,kombi,2010,automatica,190,125400,gasolina,bmw,nao
29971,kombi,2008,automatica,177,150100,diesel,bmw,nao
74755,coupe,2009,manual,143,125500,gasolina,mercedes_benz,nao
70670,carrinha,2001,manual,101,150400,gasolina,opel,nao
39563,kombi,2002,manual,116,151000,gasolina,ford,sim
5920,suv,2007,automatica,175,150800,gasolina,outra,nao
67562,limousine,2009,manual,122,150100,gasolina,volkswagen,nao
35778,limousine,2001,manual,60,150500,diesel,mercedes_benz,nao
15272,compacto,2005,manual,82,150200,diesel,outra,nao
34844,cabrio,2013,manual,99,50400,gasolina,fiat,nao
24315,kombi,2004,automatica,110,90400,gasolina,outra,sim
69068,compacto,2012,manual,87,40700,gasolina,opel,nao
7137,kombi,2007,automatica,163,100600,gasolina,audi,nao
3096,kombi,2007,automatica,231,150900,diesel,bmw,nao
57296,outro,2013,manual,105,60800,diesel,volkswagen,nao
91044,compacto,2013,manual,85,125200,outro,opel,nao
74491,carrinha,2011,manual,140,91000,gasolina,opel,nao
15503,compacto,2012,manual,87,60900,gasolina,opel,nao
75077,limousine,2008,manual,109,150200,diesel,ford,nao
68435,carrinha,2007,manual,86,150100,diesel,outra,nao
21946,limousine,2000,automatica,150,100900,gasolina,volkswagen,nao
79780,compacto,2002,manual,75,150000,gasolina,renault,nao
98291,compacto,2001,manual,75,150800,gasolina,volkswagen,nao
55347,kombi,2003,manual,143,150700,gasolina,bmw,nao
34121,kombi,2009,manual,239,150000,diesel,audi,nao
88592,kombi,2008,automatica,177,151000,diesel,bmw,nao
81176,kombi,2001,automatica,184,150900,diesel,bmw,nao
40031,limousine,2010,manual,80,60300,gasolina,opel,nao
82911,compacto,2007,manual,115,150200,gasolina,outra,sim
21580,kombi,2000,manual,116,150200,diesel,volkswagen,sim
96326,limousine,2004,manual,131,151000,diesel,audi,nao
56619,compacto,2009,manual,65,100700,gasolina,outra,nao
35780,limousine,2012,manual,143,125800,gasolina,bmw,nao
12533,limousine,2003,manual,173,150100,gasolina,ford,sim
32233,compacto,2003,manual,54,150700,gasolina,volkswagen,nao
44562,compacto,2009,manual,90,150500,diesel,ford,nao
60325,cabrio,2001,manual,197,150500,gasolina,mercedes_benz,nao
81221,limousine,2000,manual,75,150100,gasolina,volkswagen,nao
46041,coupe,2000,manual,105,151000,gasolina,bmw,sim
23581,limousine,2012,manual,204,100800,diesel,mercedes_benz,nao
17393,kombi,2000,manual,116,150200,gasolina,opel,nao
44122,cabrio,2008,manual,109,150800,diesel,peugeot,nao
85587,compacto,2010,manual,95,70600,gasolina,outra,nao
54078,carrinha,2008,manual,135,150100,diesel,outra,nao
48446,limousine,2004,manual,75,150800,gasolina,volkswagen,sim
69481,compacto,2007,manual,69,151000,diesel,outra,nao
76857,coupe,2010,manual,160,100200,gasolina,volkswagen,nao
20984,compacto,2002,manual,169,151000,gasolina,renault,nao
14759,compacto,2007,manual,80,150600,gasolina,outra,nao
79021,coupe,2009,automatica,231,151000,diesel,bmw,nao
19759,limousine,2006,automatica,197,80100,gasolina,outra,nao
87415,coupe,2003,automatica,143,151000,gasolina,bmw,sim
20023,kombi,2008,manual,120,150200,diesel,opel,nao
23542,limousine,2002,manual,105,150600,gasolina,bmw,nao
64017,compacto,2004,manual,75,150300,gasolina,ford,sim
57670,compacto,2003,manual,62,150700,gasolina,outra,nao
22099,compacto,2012,manual,75,91000,diesel,volkswagen,nao
44350,compacto,2002,manual,86,125000,gasolina,outra,nao
13493,limousine,2002,manual,140,150600,gasolina,outra,nao
60173,compacto,2013,manual,68,30500,gasolina,outra,nao
21931,limousine,2006,automatica,177,150700,diesel,bmw,nao
63280,limousine,2011,manual,170,150700,diesel,mercedes_benz,nao
63460,kombi,2003,automatica,155,150700,diesel,audi,nao
58864,suv,2013,manual,169,50600,gasolina,outra,nao
3859,limousine,2007,automatica,179,125500,diesel,audi,nao
51610,compacto,2001,manual,58,90500,gasolina,renault,nao
45610,carrinha,2012,automatica,170,150100,diesel,volkswagen,nao
84347,kombi,2005,manual,116,151000,gasolina,outra,nao
7336,compacto,2000,manual,54,126000,gasolina,opel,nao
50719,kombi,2014,manual,86,41000,gasolina,volkswagen,nao
46097,kombi,2007,manual,101,150400,diesel,opel,nao
77554,kombi,2004,manual,131,150500,diesel,volkswagen,nao
6336,coupe,2000,manual,115,150900,gasolina,opel,nao
19467,limousine,2000,automatica,170,151000,gasolina,mercedes_benz,sim
86475,kombi,2007,manual,170,150800,diesel,volkswagen,nao
32295,kombi,2000,manual,170,150900,gasolina,bmw,nao
97847,suv,2010,manual,86,125700,gasolina,outra,nao
76204,limousine,2005,manual,150,150600,diesel,mercedes_benz,nao
2447,limousine,2003,automatica,193,150800,diesel,bmw,nao
19305,coupe,2009,manual,170,70800,gasolina,audi,nao
61795,limousine,2006,manual,218,100600,gasolina,bmw,sim
71089,carrinha,2004,manual,63,150400,diesel,fiat,nao
25767,compacto,2005,manual,60,125600,gasolina,volkswagen,nao
11371,compacto,2000,manual,75,150500,gasolina,peugeot,nao
40586,compacto,2009,manual,75,150100,diesel,opel,nao
2012,carrinha,2006,manual,200,125800,gasolina,opel,nao
34847,kombi,2007,manual,102,125400,gasolina,audi,nao
38039,compacto,2000,automatica,54,150700,gasolina,outra,nao
27911,limousine,2007,manual,75,150300,gasolina,outra,sim
83088,limousine,2001,manual,82,150100,diesel,opel,nao
39960,carrinha,2007,manual,150,150400,diesel,opel,nao
94534,kombi,2007,automatica,175,150000,diesel,audi,nao
57775,suv,2011,manual,140,150000,diesel,outra,nao
14376,compacto,2008,manual,60,150800,outro,fiat,nao
95264,kombi,2008,manual,101,151000,diesel,opel,nao
38494,kombi,2012,manual,105,150000,diesel,volkswagen,nao
31619,kombi,2012,manual,95,40200,gasolina,peugeot,nao
80067,kombi,2008,manual,110,150900,diesel,opel,nao
43037,limousine,2012,manual,105,80700,diesel,volkswagen,nao
51678,compacto,2013,manual,60,30700,gasolina,ford,nao
45422,suv,2012,manual,140,80800,diesel,volkswagen,nao
40364,limousine,2009,manual,157,150500,gasolina,mercedes_benz,nao
31485,limousine,2005,automatica,218,150100,diesel,bmw,nao
50359,limousine,2009,manual,220,125800,gasolina,opel,nao
98383,limousine,2005,manual,170,125300,gasolina,bmw,nao
50768,kombi,2012,manual,120,40700,gasolina,peugeot,nao
16092,suv,2009,manual,140,80300,diesel,volkswagen,nao
11641,suv,2008,manual,86,80100,gasolina,outra,nao
81969,limousine,2005,manual,131,150200,outro,outra,nao
3644,cabrio,2000,manual,44,150900,gasolina,fiat,nao
21681,limousine,2007,manual,75,150600,gasolina,volkswagen,nao
82904,compacto,2001,manual,60,150900,gasolina,peugeot,sim
34153,limousine,2010,manual,102,80800,gasolina,volkswagen,nao
48992,limousine,2004,manual,105,150100,gasolina,volkswagen,nao
33270,kombi,2004,automatica,179,150300,diesel,volkswagen,nao
89615,limousine,2003,manual,101,150900,diesel,volkswagen,nao
70880,kombi,2004,automatica,131,150100,diesel,ford,nao
51324,suv,2010,automatica,150,81000,diesel,outra,nao
61567,cabrio,2005,manual,109,150200,gasolina,peugeot,nao
56310,limousine,2008,manual,143,150800,diesel,bmw,nao
23992,limousine,2004,automatica,101,150100,gasolina,volkswagen,nao
57441,compacto,2005,manual,116,150400,gasolina,outra,nao
96296,limousine,2013,automatica,184,150500,diesel,bmw,nao
17082,compacto,2010,manual,80,151000,outro,opel,nao
70991,compacto,2009,manual,110,151000,diesel,outra,nao
60177,limousine,2000,manual,68,150300,gasolina,opel,nao
19203,limousine,2003,manual,131,150000,diesel,audi,nao
80349,compacto,2002,manual,58,125800,gasolina,renault,nao
83107,limousine,2005,manual,116,101000,gasolina,bmw,nao
11991,carrinha,2003,manual,125,150500,gasolina,opel,nao
8144,limousine,2008,manual,170,151000,diesel,volkswagen,nao
95767,compacto,2002,manual,58,150100,gasolina,opel,nao
6801,limousine,2001,manual,165,150400,gasolina,audi,nao
59228,kombi,2009,manual,80,150900,diesel,outra,sim
99706,compacto,2005,manual,69,151000,gasolina,ford,nao
66566,coupe,2013,manual,122,70000,gasolina,volkswagen,nao
50968,kombi,2005,manual,166,150900,gasolina,outra,sim
9266,compacto,2000,manual,55,150400,outro,opel,nao
82401,compacto,2000,manual,60,150700,gasolina,volkswagen,nao
27942,limousine,2009,automatica,177,150100,diesel,bmw,nao
52360,suv,2008,manual,86,60700,gasolina,outra,nao
14869,kombi,2010,automatica,231,150700,diesel,mercedes_benz,nao
60545,compacto,2008,manual,60,80600,gasolina,opel,nao
95185,kombi,2007,manual,200,150200,gasolina,outra,nao
45197,kombi,2000,manual,75,150700,gasolina,ford,sim
95822,limousine,2005,manual,109,150600,diesel,peugeot,nao
17409,cabrio,2003,manual,147,150400,outro,opel,nao
68047,limousine,2000,manual,118,90100,gasolina,bmw,nao
8786,carrinha,2004,manual,125,151000,gasolina,opel,nao
78160,carrinha,2008,automatica,150,151000,diesel,opel,nao
40570,kombi,2009,manual,109,150100,diesel,peugeot,nao
66118,carrinha,2007,manual,102,30900,diesel,volkswagen,nao
66429,limousine,2010,automatica,235,125800,diesel,bmw,nao
99708,cabrio,2001,automatica,54,150500,gasolina,outra,nao
36514,carrinha,2004,manual,136,150900,diesel,volkswagen,nao
47020,compacto,2007,manual,67,125600,gasolina,outra,sim
82602,coupe,2007,manual,163,150900,gasolina,peugeot,nao
81099,limousine,2000,manual,116,150400,gasolina,volkswagen,nao
45488,carrinha,2006,manual,129,150600,diesel,mercedes_benz,nao
64312,coupe,2000,manual,120,125400,gasolina,outra,sim
50870,kombi,2010,manual,69,150000,gasolina,outra,nao
83170,compacto,2003,manual,60,151000,gasolina,ford,nao
56991,kombi,2008,manual,101,150400,gasolina,ford,nao
59281,cabrio,2003,automatica,170,70300,gasolina,audi,nao
68081,compacto,2000,automatica,75,150500,gasolina,peugeot,nao
15275,kombi,2009,automatica,170,150800,diesel,mercedes_benz,nao
99592,compacto,2006,manual,116,80400,gasolina,outra,nao
63411,cabrio,2002,automatica,210,125200,gasolina,outra,nao
77394,carrinha,2010,manual,88,100100,gasolina,outra,nao
9085,compacto,2003,manual,90,151000,gasolina,outra,nao
15475,compacto,2001,manual,60,150400,gasolina,peugeot,nao
17079,coupe,2001,manual,136,150500,gasolina,mercedes_benz,nao
59453,limousine,2004,manual,170,100000,gasolina,audi,nao
57449,kombi,2010,manual,122,101000,gasolina,volkswagen,nao
16506,kombi,2002,manual,101,151000,gasolina,ford,nao
70085,limousine,2006,manual,116,80900,gasolina,bmw,nao
28779,kombi,2003,manual,179,150100,diesel,audi,nao
32713,kombi,2008,manual,90,150700,diesel,ford,sim
91623,kombi,2013,automatica,170,150300,diesel,outra,nao
38066,kombi,2001,manual,110,150200,diesel,volkswagen,nao
18344,cabrio,2002,manual,197,150600,gasolina,mercedes_benz,nao
67259,kombi,2012,manual,170,125400,diesel,volkswagen,nao
37675,carrinha,2008,automatica,105,40000,gasolina,opel,nao
27487,compacto,2006,automatica,102,150900,gasolina,audi,nao
3491,kombi,2007,manual,170,150800,diesel,audi,nao
67336,compacto,2010,manual,75,90500,gasolina,peugeot,nao
81482,compacto,2014,manual,90,125800,diesel,outra,nao
82565,compacto,2001,manual,102,150800,gasolina,outra,sim
60857,limousine,2013,automatica,112,125600,diesel,outra,nao
19958,cabrio,2005,automatica,82,125600,gasolina,outra,nao
1533,limousine,2010,manual,140,81000,gasolina,opel,nao
71661,coupe,2009,automatica,140,150300,diesel,volkswagen,nao
92746,kombi,2005,manual,116,150300,gasolina,ford,nao
60341,limousine,2004,manual,166,150600,gasolina,outra,nao
28829,kombi,2001,manual,163,150900,diesel,bmw,nao
94540,carrinha,2013,manual,90,125800,diesel,outra,nao
70435,limousine,2009,manual,101,150900,outro,outra,nao
44029,carrinha,2000,automatica,145,151000,gasolina,ford,nao
72363,compacto,2003,manual,115,150900,diesel,outra,nao
47475,suv,2011,automatica,239,150000,diesel,volkswagen,nao
61886,carrinha,2001,manual,90,150600,diesel,outra,nao
49841,kombi,2001,manual,192,150200,gasolina,bmw,nao
47254,cabrio,2009,automatica,184,150800,gasolina,mercedes_benz,nao
83606,kombi,2007,manual,122,150000,diesel,mercedes_benz,sim
78277,compacto,2004,manual,54,150000,outro,volkswagen,nao
79746,limousine,2008,automatica,200,125200,gasolina,volkswagen,nao
20463,coupe,2008,manual,218,150000,gasolina,bmw,nao
11985,limousine,2006,manual,140,150400,diesel,audi,nao
78581,coupe,2012,manual,75,90100,diesel,opel,nao
53643,compacto,2013,automatica,117,50900,gasolina,outra,nao
1773,kombi,2008,automatica,170,150200,diesel,mercedes_benz,nao
47963,suv,2009,automatica,238,100800,gasolina,outra,nao
59229,kombi,2013,manual,120,81000,diesel,mercedes_benz,nao
91839,limousine,2005,manual,75,150600,gasolina,volkswagen,nao
4827,kombi,2004,manual,131,150200,diesel,audi,nao
71192,compacto,2008,automatica,45,150800,diesel,outra,nao
79190,limousine,2009,manual,105,150300,diesel,outra,nao
7673,limousine,2002,automatica,220,150800,gasolina,audi,sim
87259,compacto,2003,manual,68,150700,diesel,peugeot,nao
